,anime_id,name,genre,type,episodes,rating,members,Anime_img_url,Sub_Dub
9829,19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,6.57,97,,
9830,34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61,,
9831,8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176,,
9832,16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,7.77,250,,
9833,16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,7.09,142,,
9834,16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5.0,94,,
9835,30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47,,
9836,16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78,,
9837,31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51,,
9838,13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128,,
9839,31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46,,
9840,30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8.0,40,,
9841,32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37,,
9842,30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,6.5,37,,
9843,30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,8.4,101,,
9844,23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60,,
9845,26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,9.0,47,,
9846,26155,Okaasan no Ki,"Historical, Kids",OVA,1,5.0,42,,
9847,30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,8.0,38,,
9848,26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1,8.0,49,,
9849,10353,Okama Hakusho,"Comedy, Seinen",OVA,3,5.67,183,,
9850,19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92,,
9851,8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128,,
9852,4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,6.06,177,,
9853,30158,Okore!! Nonkuro,Kids,Special,1,3.93,52,,
9854,26143,Okori Jizou,"Historical, Kids",Movie,1,8.33,52,,
9855,32472,Okoru yo!,"Kids, Music",Music,1,5.0,37,,
9856,22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,6.07,107,,
9857,17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81,,
9858,29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",TV,32,5.25,240,,
9859,26197,Omedetou Jesus-sama,"Historical, Kids",OVA,1,5.67,68,,
9860,33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35,,
9861,2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",TV,26,5.68,195,,
9862,33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41,,
9863,8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98,,
9864,31057,Onaka Hime,Fantasy,ONA,3,4.5,175,,
9865,7531,Onbu Obake,Supernatural,Movie,1,6.08,97,,
9866,32763,One and Three Four,Music,Music,1,4.51,89,,
9867,14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,5.73,271,,
9868,29435,Ongaku Sekai Ryokou,"Kids, Music",TV,Unknown,2.67,45,,
9869,29403,Oni Keibu Anpan,"Kids, Police",Special,2,5.75,40,,
9870,21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,6.21,131,,
9871,29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91,,
9872,28115,Onigara,"Demons, Kids",OVA,1,6.4,64,,
9873,22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,4.98,150,,
9874,28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92,,
9875,32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63,,
9876,23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,5.25,76,,
9877,20085,Only You: Viva! Cabaret Club,Comedy,TV,15,6.8,75,,
9878,32225,Onpu,"Kids, Music",Movie,1,5.1,43,,
9879,29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8.0,41,,
9880,28113,Ooi! Adacchii!,"Historical, Kids",OVA,1,7.5,53,,
9881,29888,Ooi! Hanimaru,"Kids, Music",Music,1,3.84,77,,
9882,17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,5.65,164,,
9883,23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1,4.0,73,,
9884,23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,6.57,85,,
9885,23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,6.8,60,,
9886,21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,6.63,87,,
9887,29053,Orangutan,"Kids, Music",Music,1,4.16,98,,
9888,9338,Ore no Sora Keiji-hen,"Action, Drama, Police",OVA,2,6.0,131,,
9889,19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102,,
9890,25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,5.71,101,,
9891,27389,"Ore-tachi, Tomodachi!","Fantasy, Kids",OVA,1,6.25,53,,
9892,8999,Origami Warriors,"Action, Adventure",TV,52,7.15,143,,
9893,30065,Osamishi Tani no Wakare Uta,"Historical, Music",Movie,1,3.95,102,,
9894,22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81,,
9895,23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111,,
9896,3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,5.83,398,,
9897,9866,Oshin,Drama,Movie,1,7.96,221,,
9898,29796,Oshizuka ni,Kids,Movie,1,4.08,94,,
9899,33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250,,
9900,32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193,,
9901,32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical",OVA,1,6.4,191,,
9902,19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,6.52,224,,
9903,34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525,,
9904,20023,Otanoshimi Anime Gekijou,Comedy,TV,26,6.83,62,,
9905,30025,Otenki Boys,"Kids, Super Power",TV,30,6.33,39,,
9906,23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,6.33,85,,
9907,14213,Otogi Manga Calendar,Historical,TV,312,6.11,146,,
9908,17675,Otogi no Sekai Ryokou,Adventure,Movie,1,5.5,67,,
9909,23011,Otoko Doahou! Koushien,"Action, Sports",TV,156,6.6,86,,
9910,17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",TV,156,7.2,158,,
9911,29635,Otoko to Onna to Inu,"Comedy, Romance",Movie,1,4.4,109,,
9912,19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance",Special,1,5.78,78,,
9913,17903,Otokogi,Seinen,OVA,3,5.83,88,,
9914,33414,Otona no Ikkyuu-san,"Comedy, Historical",Special,3,5.0,67,,
9915,32073,Otoshidama,"Kids, Music",Music,1,4.0,39,,
9916,23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68,,
9917,29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74,,
9918,7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,287,,
9919,29399,Ousama Monogatari,"Adventure, Kids",TV,Unknown,5.6,101,,
9920,7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107,,
9921,30905,Owanko,Comedy,ONA,7,5.17,65,,
9922,28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6.0,51,,
9923,33175,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39,,
9924,30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1,8.33,36,,
9925,33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,4.35,574,,
9926,20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy",Movie,1,6.73,111,,
9927,29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77,,
9928,13165,Paboo &amp; Mojies,Kids,TV,52,4.0,113,,
9929,28595,Pac-World,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212,,
9930,7960,Pachislo Kizoku Gin,"Action, Game",TV,23,6.44,223,,
9931,33238,Padak Padak,Drama,Movie,1,6.5,62,,
9932,13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131,,
9933,29487,Paniponi,"Kids, Slice of Life",TV,Unknown,4.75,55,,
9934,32842,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67,,
9935,29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids",Movie,1,6.17,70,,
9936,30417,Panpaka Pants O-New!,"Comedy, Kids",TV,26,3.6,131,,
9937,33002,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85,,
9938,10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71,,
9939,28073,Papa Mama Bye Bye,"Historical, Kids",Movie,1,6.0,56,,
9940,26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1,8.0,47,,
9941,30403,Paper Film,Comedy,Movie,1,3.33,102,,
9942,29727,Paradise,"Adventure, Psychological, Space",Movie,1,7.88,141,,
9943,3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216,,
9944,29459,Pata Pata Mama,"Kids, Music",Music,1,3.93,85,,
9945,22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,5.75,183,,
9946,6018,Patchin shite! Obaachan,Drama,Movie,1,6.83,112,,
9947,24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",TV,26,5.6,56,,
9948,22609,Patty &amp; Jimmy no Kimikoso Superstar,"Kids, Sports",OVA,1,3.82,72,,
9949,33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100,,
9950,33310,Peach Command Shin Momotarou Densetsu,"Adventure, Comedy",TV,24,6.6,44,,
9951,12359,Pecola,Kids,TV,26,5.35,147,,
9952,33913,Peeban,Comedy,OVA,6,4.75,30,,
9953,19849,Peeping Life 5.0ch,"Comedy, Slice of Life",OVA,10,4.75,207,,
9954,27399,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life",OVA,1,5.1,127,,
9955,29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,3.72,117,,
9956,32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,"Comedy, Slice of Life, Supernatural",OVA,10,4.0,93,,
9957,32147,Peeping Life x Kids Station,"Comedy, Slice of Life",Special,3,4.08,77,,
9958,33789,Peeping Life x Sanyo,"Comedy, Slice of Life",ONA,4,4.73,101,,
9959,22675,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life",Movie,5,4.67,161,,
9960,22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"Comedy, Parody",OVA,10,4.88,135,,
9961,22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody",ONA,4,4.12,120,,
9962,22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"Comedy, Parody",Special,2,3.94,115,,
9963,17359,Peeping Life: The Perfect Explosion,"Comedy, Slice of Life",OVA,10,5.19,211,,
9964,25941,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life",Special,3,4.35,107,,
9965,32145,Peeping Life: The Perfect Extension Specials,"Comedy, Slice of Life",Special,2,5.7,75,,
9966,32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,4.67,83,,
9967,8324,Pelican Road Club Culture,"Drama, Romance, Shounen",OVA,1,6.35,161,,
9968,7709,Peng You Town,"Kids, Slice of Life",Special,1,5.24,149,,
9969,4331,Penguin no Mondai,"Comedy, Kids",TV,100,6.7,377,,
9970,10856,Penguin no Mondai DX?,"Comedy, Kids",TV,52,6.27,98,,
9971,10855,Penguin no Mondai Max,"Comedy, Kids",TV,50,6.88,101,,
9972,6063,Penguin no Mondai Movie,"Comedy, Kids",Movie,1,4.7,110,,
9973,16434,Penguin&#039;s Memory: Shiawase Monogatari,"Drama, Military, Seinen",Movie,1,7.32,189,,
9974,34156,PePePePengiin,Comedy,TV,Unknown,7.24,217,,
9975,32736,Pepsi Nex x 009 Re:Cyborg,"Action, Comedy",Movie,3,5.27,135,,
9976,29613,Perman: Birdman ga Yatte Kita!!,"Adventure, Comedy, Kids, Super Power",Movie,1,5.89,77,,
9977,30646,Perman: Copy World no Nazo,"Comedy, Kids",Special,1,5.29,73,,
9978,16458,Perrine Monogatari Movie,"Drama, Historical, Shoujo, Slice of Life",Movie,1,6.69,126,,
9979,16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.53,111,,
9980,29177,Persia no Komoriuta: Watashi no Hana,"Kids, Music",Music,1,3.63,87,,
9981,23739,Peter Pan no Bouken Specials,"Adventure, Fantasy",Special,2,5.71,128,,
9982,32660,Petit Petit Muse,"Cars, Horror, Kids",TV,26,8.14,78,,
9983,29953,Phantasm,"Dementia, Music",Movie,1,3.59,74,,
9984,10466,Phantom Yuusha Densetsu,"Action, Drama, Military, Seinen",OVA,1,5.44,176,,
9985,3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",TV,65,6.05,153,,
9986,23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,5.33,194,,
9987,21981,Pic-lele,Kids,TV,Unknown,6.33,59,,
9988,15897,Picchipichi Shizuku-chan,"Comedy, Kids",TV,52,6.83,102,,
9989,31464,Pichiko Dakyuubu,"Comedy, Sports",TV,29,5.0,39,,
9990,31465,Pichiko Dakyuubu USA-hen,"Comedy, Sports",Special,3,4.92,41,,
9991,30386,Pikaia!,"Drama, Kids, Slice of Life",TV,13,5.8,483,,
9992,31078,PikkaPika Summer,,TV,31,5.67,96,,
9993,20005,Pinch to Punch,Comedy,TV,156,5.71,66,,
9994,17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"Drama, Music, Slice of Life",TV,33,6.33,111,,
9995,25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life",Special,2,7.33,54,,
9996,29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,4.4,70,,
9997,29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.12,82,,
9998,29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,3.59,87,,
9999,19909,Pipi Tobenai Hotaru,"Drama, Fantasy",Movie,1,5.2,74,,
10000,5018,Piroppo,Comedy,TV,23,5.06,251,,
10001,34235,Pittanko! Nekozakana,Comedy,TV,Unknown,5.67,64,,
10002,31642,Pittanko! Taiyou-sensei to Pittanko,"Comedy, Kids, School",Special,1,6.25,34,,
10003,30200,Piyo no Ongaeshi,Music,Music,1,5.0,47,,
10004,30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",Movie,1,6.73,151,,
10005,34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",Special,1,1.67,51,,
10006,3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13,6.56,198,,
10007,29898,Plus 50000-nen,Sci-Fi,Movie,1,5.08,72,,
10008,22493,Pochacco no Jack to Mame no Ki,"Fantasy, Kids",OVA,1,5.96,93,,
10009,22623,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1,6.35,76,,
10010,22617,Pochacco no Wakuwaku Birthday,"Fantasy, Kids",OVA,1,6.0,74,,
10011,17613,Poka Poka Mori no Rascal,Kids,TV,52,5.22,93,,
10012,32621,Pokopon no Yukai na Saiyuuki,"Adventure, Fantasy, Kids, Magic, Martial Arts",Movie,1,5.57,35,,
10013,22577,Pom Pom Purin no Kitakaze to Taiyou,"Fantasy, Kids",OVA,1,5.56,74,,
10014,22569,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1,4.31,78,,
10015,31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown,3.0,48,,
10016,31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140,,
10017,23089,Ponsuke no Haru,"Comedy, Kids",Movie,1,6.33,62,,
10018,7527,Ponsuke no Udekurabe,Action,Movie,1,6.4,91,,
10019,13103,Ponta to Ensoku,"Adventure, Drama",OVA,1,6.4,185,,
10020,30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1,4.45,56,,
10021,23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,7.57,74,,
10022,23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.14,67,,
10023,2093,Pops,"Romance, Shoujo, Slice of Life",OVA,1,5.9,171,,
10024,29925,Poron Guitar,Kids,Movie,1,4.37,78,,
10025,27451,Porong Porong Pororo 2,Kids,TV,52,5.57,62,,
10026,27455,Porong Porong Pororo 3,"Kids, Sci-Fi",TV,52,5.42,60,,
10027,27457,Porong Porong Pororo 4,"Cars, Kids",TV,26,5.25,65,,
10028,27459,Porong Porong Pororo 5,"Cars, Kids",TV,26,5.63,66,,
10029,6524,Pororo Daemoheom,"Adventure, Kids",Special,1,5.44,88,,
10030,27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"Cars, Kids",Movie,1,4.14,58,,
10031,27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,4.55,64,,
10032,27461,Pororo&#039;s English Show,"Kids, Music",TV,13,5.31,53,,
10033,27453,Pororo-wa Noraehaeyo,"Kids, Music",TV,14,5.36,55,,
10034,22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118,,
10035,8670,Pozzie,Kids,Special,17,6.73,82,,
10036,30765,Present,"Drama, Kids",OVA,1,5.5,45,,
10037,34118,Pride,Slice of Life,ONA,1,4.89,35,,
10038,24811,Prison Bear,Comedy,ONA,1,3.39,92,,
10039,25983,Private Eye Dol,"Comedy, Mystery",Special,3,5.91,73,,
10040,17313,Pro Golfer Saru,"Kids, Sports",Special,1,6.2,74,,
10041,16650,Pro Golfer Saru (1985),"Kids, Sports",TV,143,6.77,108,,
10042,17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",Movie,1,4.5,73,,
10043,17317,Pro Golfer Saru: Super Golf World e no Chousen!!,"Kids, Sports",Movie,1,5.6,61,,
10044,18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"Comedy, Sports",Movie,1,4.5,58,,
10045,18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"Comedy, Sports",Movie,1,4.75,58,,
10046,32385,Project HAL,"Action, Mecha",ONA,3,5.96,201,,
10047,32148,PS3® no Tsukai Kata: feat.Peeping Life,"Comedy, Slice of Life",OVA,6,5.08,93,,
10048,29377,Pulsar,"Dementia, Music",Movie,1,5.08,73,,
10049,34406,Punpun Polka,"Kids, Music",Music,1,4.36,24,,
10050,9426,Pururun! Shizuku-chan,"Comedy, Kids",TV,51,5.9,148,,
10051,9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",TV,51,5.86,102,,
10052,9542,Puttsun Make Love,"Comedy, Ecchi, Romance",OVA,6,5.94,142,,
10053,10459,Puu-Neko,Comedy,TV,11,5.49,496,,
10054,11589,Puu-Neko Shougekijou,Comedy,TV,11,5.79,184,,
10055,19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",OVA,1,6.8,151,,
10056,15873,Pyun Pyun Maru,"Comedy, Martial Arts",TV,26,7.13,94,,
10057,5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Comedy, Music",Movie,1,7.03,405,,
10058,23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music, Shounen",OVA,3,6.8,122,,
10059,30095,Qi Cai Lao Fu Zi,"Action, Comedy, Seinen",Movie,1,6.78,82,,
10060,29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",Movie,1,6.91,254,,
10061,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107,,
10062,33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96,,
10063,29936,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown,7.46,208,,
10064,29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.05,131,,
10065,29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,3,7.07,194,,
10066,15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",TV,37,8.43,273,,
10067,33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural",ONA,12,7.25,83,,
10068,29483,Rainbow no Anime Bako,Kids,Special,1,3.86,56,,
10069,33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",TV,26,7.2,67,,
10070,9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",TV,48,6.22,233,,
10071,32219,Raldessia Chronicles,"Action, Adventure",ONA,1,5.03,81,,
10072,16526,Ranpou,"Comedy, Parody, School",TV,21,6.67,103,,
10073,17721,Rennyo Monogatari,"Drama, Historical",Movie,1,7.8,129,,
10074,7473,Rennyo to Sono Haha,Historical,Movie,1,6.21,132,,
10075,10607,Rerere no Tensai Bakabon,Comedy,TV,24,6.64,182,,
10076,29477,Rescue YoYo,"Kids, Mecha",Special,1,3.26,67,,
10077,19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",TV,26,6.13,241,,
10078,32768,Revenge of Green Mutant,Music,Music,1,3.85,69,,
10079,3372,RGB Adventure,Adventure,TV,6,5.21,109,,
10080,14249,Ribbon no Kishi (1999),Adventure,Movie,1,5.86,178,,
10081,22241,Ribbon no Kishi Pilot,Adventure,Special,1,5.36,139,,
10082,13459,Ribbon-chan,Comedy,TV,24,4.83,93,,
10083,32851,Riding the Storm,Music,Music,1,3.49,67,,
10084,22391,Ring Ring Boy,Dementia,Movie,1,4.4,69,,
10085,29797,Risu no Panache,Kids,Movie,1,4.92,83,,
10086,6195,Rita to Nantoka,Slice of Life,TV,26,6.0,269,,
10087,3073,Robby to Kerobby,"Comedy, Kids",TV,52,6.0,94,,
10088,9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13,5.22,163,,
10089,15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13,5.17,73,,
10090,31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"Comedy, Sci-Fi",ONA,5,3.81,127,,
10091,31898,Robocar Poli,"Cars, Comedy, Kids",TV,26,4.85,51,,
10092,32221,Robocar Poli 2,"Cars, Kids, Police",TV,26,5.45,45,,
10093,4547,RoboDz,Sci-Fi,TV,26,5.0,125,,
10094,20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",TV,50,6.17,71,,
10095,16620,Robot King,"Action, Mecha",Movie,1,4.67,90,,
10096,29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",TV,40,5.0,45,,
10097,16566,Robot Taekwon V 3tan! Sujung Teukgongdae,"Action, Mecha, Sci-Fi",Movie,1,4.81,86,,
10098,16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1,4.93,91,,
10099,16562,Robot Taekwon V: Wooju Jakjeon,"Action, Mecha, Sci-Fi",Movie,1,4.88,88,,
10100,19875,Robotan,"Comedy, Kids",TV,104,6.54,108,,
10101,14781,Roboteuwang Sseonsyakeu,"Action, Mecha, Sci-Fi",Movie,1,2.49,121,,
10102,33237,Romangeun Eobsda,Drama,Movie,1,6.0,53,,
10103,20003,Roppou Yabure-kun,Slice of Life,TV,110,6.75,64,,
10104,7211,Rose O&#039;Neill Kewpie,Comedy,TV,26,6.4,133,,
10105,25623,Rouge: Lady&#039;s Comic Video,"Drama, Josei, Romance",OVA,2,7.33,144,,
10106,9061,RPG Densetsu Hepoi,"Adventure, Fantasy",TV,50,6.89,158,,
10107,31373,Rudolf to Ippaiattena,"Adventure, Kids",Movie,1,7.63,405,,
10108,33710,Run &amp; Roll,Dementia,Movie,1,3.67,84,,
10109,10653,Running Boy: Star Soldier no Himitsu,"Sci-Fi, Space",Movie,1,5.64,96,,
10110,33535,Runningman,Slice of Life,ONA,1,4.7,48,,
10111,9212,Ruri-iro Princess,"Romance, Shoujo",OVA,2,5.61,179,,
10112,8567,Rusuban,"Fantasy, Kids",Movie,1,4.5,78,,
10113,30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25,7.67,51,,
10114,33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6.0,33,,
10115,30204,Ryoukan-san,Historical,Movie,1,5.4,55,,
10116,31547,Ryouma 30 Seconds,Historical,TV,5,8.8,54,,
10117,8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102,,
10118,32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41,,
10119,4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26,7.16,212,,
10120,23707,Sabaku no Kuni no Oujosama,"Adventure, Fantasy",OVA,1,6.4,65,,
10121,17427,Sabaku no Takara no Shiro,Drama,OVA,1,5.0,69,,
10122,5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52,7.1,494,,
10123,33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410,,
10124,32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535,,
10125,29471,Saikin Ponta,"Kids, Slice of Life",TV,12,6.0,62,,
10126,4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50,6.64,219,,
10127,8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,6.25,152,,
10128,23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,"Drama, Slice of Life",OVA,1,6.0,62,,
10129,33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6.0,31,,
10130,33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,4.0,26,,
